SubjectID,VideoID,Attention,Mediation,Raw,Delta,Theta,Alpha1,Alpha2,Beta1,Beta2,Gamma1,Gamma2,Label
7.0,2.0,80.0,61.0,-12.0,5190.0,4290.0,10400.0,11500.0,6140.0,9300.0,7560.0,10500.0,0.0
9.0,7.0,34.0,13.0,132.0,64300.0,31300.0,1820.0,1210.0,5160.0,4380.0,2650.0,233.0,0.0
5.0,5.0,44.0,67.0,22.0,510000.0,88000.0,7600.0,34000.0,8320.0,10300.0,5170.0,364.0,1.0
8.0,2.0,48.0,41.0,144.0,370000.0,32900.0,5160.0,7890.0,4740.0,4120.0,1780.0,2500.0,0.0
9.0,1.0,50.0,38.0,-29.0,1690000.0,136000.0,47300.0,24800.0,51900.0,79400.0,10400.0,5000.0,0.0
5.0,5.0,74.0,47.0,-36.0,344000.0,377000.0,31500.0,52500.0,31000.0,33800.0,9150.0,2430.0,1.0
3.0,9.0,41.0,74.0,163.0,347000.0,308000.0,63700.0,50600.0,32100.0,31700.0,18100.0,4200.0,1.0
6.0,1.0,0.0,0.0,2050.0,76600.0,82400.0,28200.0,8990.0,27900.0,150000.0,44400.0,28600.0,0.0
4.0,1.0,43.0,47.0,11.0,399000.0,107000.0,33000.0,18200.0,27800.0,14000.0,23800.0,9400.0,1.0
7.0,4.0,34.0,16.0,88.0,174000.0,78800.0,1290.0,1450.0,3330.0,8070.0,4460.0,6020.0,1.0
9.0,1.0,69.0,24.0,-199.0,1810000.0,146000.0,81400.0,62800.0,14600.0,128000.0,27300.0,1230.0,0.0
6.0,0.0,0.0,0.0,-2030.0,1100000.0,110000.0,50300.0,10800.0,37100.0,15100.0,20900.0,11000.0,1.0
9.0,2.0,26.0,80.0,123.0,1470000.0,28900.0,5280.0,21400.0,2630.0,10800.0,16600.0,1370.0,0.0
3.0,1.0,48.0,54.0,35.0,1130000.0,323000.0,40100.0,24100.0,28400.0,11200.0,8930.0,6410.0,0.0
1.0,5.0,54.0,47.0,-26.0,1170000.0,65000.0,81000.0,14800.0,20500.0,31400.0,32800.0,9010.0,0.0
9.0,8.0,35.0,53.0,-217.0,1560000.0,185000.0,6280.0,52800.0,12400.0,25800.0,33500.0,17200.0,1.0
8.0,7.0,81.0,48.0,10.0,742000.0,204000.0,25500.0,65200.0,26000.0,23900.0,6240.0,10300.0,0.0
9.0,5.0,37.0,37.0,60.0,323000.0,130000.0,34900.0,38500.0,18400.0,29900.0,27300.0,9250.0,1.0
5.0,3.0,61.0,40.0,53.0,413000.0,67100.0,18900.0,27800.0,12400.0,4690.0,2540.0,1400.0,1.0
0.0,2.0,50.0,53.0,-10.0,134000.0,29600.0,15200.0,7190.0,10500.0,21200.0,35200.0,10700.0,1.0
9.0,2.0,48.0,56.0,-5.0,1070000.0,236000.0,54600.0,132000.0,32700.0,28200.0,59100.0,5380.0,0.0
9.0,4.0,48.0,74.0,16.0,1470000.0,94400.0,67100.0,66000.0,14900.0,26000.0,12200.0,1720.0,1.0
8.0,5.0,26.0,48.0,226.0,925000.0,146000.0,49500.0,70400.0,20700.0,64700.0,15900.0,2530.0,1.0
4.0,7.0,40.0,60.0,20.0,676.0,7420.0,1860.0,14600.0,6350.0,7210.0,10900.0,6990.0,1.0
4.0,3.0,38.0,17.0,86.0,107000.0,67100.0,4430.0,10900.0,4410.0,18700.0,24200.0,13100.0,1.0
7.0,0.0,43.0,50.0,-25.0,263000.0,30700.0,4340.0,7400.0,5740.0,9090.0,10600.0,5400.0,1.0
3.0,5.0,38.0,43.0,-7.0,303000.0,10700.0,33700.0,17300.0,12600.0,14000.0,18500.0,3570.0,0.0
2.0,0.0,51.0,50.0,83.0,8280.0,14900.0,2950.0,4540.0,4480.0,9540.0,3490.0,2810.0,0.0
0.0,0.0,20.0,43.0,148.0,1260000.0,834000.0,95500.0,61900.0,33700.0,46400.0,167000.0,16600.0,0.0
2.0,0.0,38.0,75.0,5.0,15100.0,7470.0,11500.0,10900.0,2760.0,2320.0,2110.0,2060.0,0.0
5.0,1.0,84.0,64.0,37.0,438000.0,17400.0,9470.0,8960.0,4150.0,7990.0,1520.0,1320.0,1.0
1.0,0.0,53.0,63.0,28.0,136000.0,48400.0,31100.0,6060.0,14300.0,3070.0,1580.0,599.0,0.0
2.0,8.0,70.0,60.0,43.0,9180.0,16700.0,8070.0,4950.0,6820.0,9890.0,5400.0,3800.0,1.0
7.0,5.0,14.0,51.0,76.0,1050000.0,174000.0,19800.0,43000.0,47600.0,28900.0,24100.0,24700.0,1.0
9.0,8.0,53.0,41.0,52.0,47500.0,10900.0,2620.0,611.0,1240.0,2870.0,1500.0,1040.0,1.0
4.0,9.0,50.0,74.0,-6.0,5190.0,15100.0,7830.0,21600.0,3610.0,9200.0,4200.0,3460.0,0.0
9.0,3.0,40.0,56.0,-56.0,1830000.0,251000.0,112000.0,90700.0,21100.0,41800.0,70300.0,7140.0,1.0
3.0,6.0,57.0,44.0,-24.0,725000.0,124000.0,41100.0,9030.0,25100.0,10900.0,4930.0,5630.0,1.0
0.0,8.0,35.0,43.0,82.0,39900.0,33100.0,2280.0,1120.0,1630.0,7110.0,8370.0,1190.0,1.0
5.0,7.0,41.0,41.0,57.0,691000.0,64000.0,4810.0,44000.0,19100.0,18700.0,9390.0,611.0,0.0
1.0,4.0,40.0,40.0,83.0,133000.0,83300.0,9240.0,12100.0,41200.0,6440.0,14900.0,7190.0,1.0
8.0,0.0,8.0,41.0,75.0,379000.0,139000.0,3830.0,16100.0,9090.0,4660.0,2980.0,2430.0,0.0
3.0,5.0,47.0,60.0,59.0,1140000.0,77500.0,27900.0,12200.0,10300.0,15700.0,10700.0,3370.0,0.0
5.0,8.0,35.0,70.0,146.0,953000.0,114000.0,79400.0,42000.0,31000.0,7630.0,6670.0,1860.0,1.0
0.0,3.0,54.0,48.0,102.0,826000.0,38000.0,9580.0,5850.0,8150.0,18100.0,17800.0,4120.0,0.0
4.0,7.0,44.0,53.0,-231.0,988000.0,291000.0,74900.0,139000.0,88800.0,28400.0,37700.0,15100.0,1.0
6.0,3.0,0.0,0.0,-2050.0,270000.0,97700.0,16600.0,18300.0,20800.0,44300.0,15600.0,15700.0,1.0
0.0,7.0,53.0,70.0,-162.0,1660000.0,46400.0,24200.0,16900.0,7940.0,10800.0,22100.0,3390.0,0.0
7.0,4.0,23.0,10.0,39.0,920000.0,207000.0,11700.0,14300.0,14800.0,69800.0,22700.0,21500.0,1.0
4.0,9.0,44.0,75.0,74.0,8630.0,5560.0,6800.0,3960.0,5420.0,9490.0,5510.0,3950.0,0.0
3.0,5.0,54.0,74.0,-13.0,414000.0,24300.0,4160.0,12800.0,4950.0,2990.0,3160.0,1870.0,0.0
5.0,7.0,51.0,77.0,48.0,389000.0,36200.0,112000.0,9720.0,19200.0,14300.0,10500.0,1730.0,0.0
4.0,5.0,20.0,40.0,37.0,72900.0,45300.0,5460.0,617.0,1060.0,1220.0,662.0,505.0,0.0
4.0,6.0,26.0,41.0,154.0,34200.0,5250.0,7100.0,7890.0,10500.0,8730.0,9660.0,3270.0,1.0
0.0,3.0,23.0,69.0,141.0,2310000.0,1440000.0,207000.0,180000.0,139000.0,70300.0,227000.0,113000.0,0.0
5.0,1.0,40.0,50.0,-73.0,2210000.0,61900.0,53100.0,14100.0,12100.0,6090.0,5110.0,2520.0,1.0
7.0,6.0,51.0,41.0,11.0,1070000.0,180000.0,26400.0,14500.0,8700.0,75700.0,35700.0,21200.0,0.0
6.0,8.0,0.0,0.0,2050.0,1590000.0,191000.0,54500.0,75700.0,115000.0,115000.0,119000.0,108000.0,1.0
7.0,0.0,60.0,29.0,-67.0,1140000.0,91900.0,10400.0,10900.0,22900.0,35900.0,67200.0,31400.0,1.0
2.0,9.0,60.0,81.0,11.0,2860.0,1910.0,4160.0,6500.0,3700.0,6840.0,3210.0,2230.0,0.0
9.0,3.0,63.0,66.0,-119.0,924000.0,57800.0,34300.0,35300.0,11700.0,52400.0,6760.0,3230.0,1.0
4.0,7.0,61.0,64.0,107.0,6590.0,23900.0,5910.0,7810.0,7110.0,19100.0,9190.0,16000.0,1.0
9.0,0.0,20.0,41.0,-43.0,1450000.0,184000.0,21900.0,15900.0,14200.0,15400.0,13700.0,2570.0,1.0
4.0,9.0,47.0,53.0,75.0,1120000.0,391000.0,64300.0,47600.0,40700.0,31000.0,33000.0,26100.0,0.0
1.0,5.0,74.0,60.0,-11.0,2270000.0,270000.0,66200.0,41900.0,18100.0,10800.0,13200.0,13800.0,0.0
7.0,1.0,17.0,44.0,44.0,1950000.0,552000.0,126000.0,80400.0,52700.0,27400.0,43400.0,38000.0,1.0
0.0,1.0,35.0,64.0,28.0,676000.0,826000.0,76900.0,33400.0,62700.0,34600.0,80900.0,14800.0,1.0
7.0,9.0,43.0,50.0,-61.0,7440.0,30000.0,5370.0,29600.0,26800.0,20200.0,16000.0,29600.0,0.0
3.0,5.0,63.0,50.0,25.0,1310000.0,96100.0,17000.0,13800.0,43300.0,53400.0,27800.0,7820.0,0.0
0.0,8.0,63.0,50.0,-54.0,1250000.0,76500.0,16500.0,7630.0,11800.0,40900.0,22800.0,4000.0,1.0
4.0,6.0,29.0,57.0,36.0,206000.0,70800.0,22600.0,3740.0,3890.0,2360.0,1500.0,1980.0,1.0
9.0,1.0,100.0,4.0,-61.0,717000.0,26000.0,10500.0,13900.0,4970.0,31200.0,2760.0,676.0,0.0
7.0,0.0,1.0,63.0,25.0,439000.0,20300.0,28400.0,3140.0,3110.0,2110.0,6710.0,6900.0,1.0
6.0,1.0,0.0,0.0,-2050.0,864000.0,236000.0,59500.0,36200.0,136000.0,254000.0,411000.0,95500.0,0.0
1.0,3.0,13.0,27.0,-108.0,638000.0,54400.0,18500.0,26200.0,4430.0,21100.0,9220.0,1740.0,1.0
5.0,2.0,37.0,60.0,61.0,854000.0,229000.0,27300.0,52700.0,33200.0,32700.0,13500.0,3860.0,1.0
8.0,3.0,47.0,63.0,48.0,210000.0,140000.0,24500.0,10200.0,18700.0,4240.0,10700.0,7760.0,0.0
4.0,9.0,34.0,63.0,48.0,23700.0,9190.0,3320.0,3480.0,2410.0,7000.0,1510.0,1940.0,0.0
9.0,5.0,80.0,1.0,72.0,1670000.0,605000.0,53400.0,21700.0,43200.0,53300.0,73100.0,24200.0,1.0
1.0,8.0,60.0,67.0,152.0,6580.0,10700.0,5180.0,8110.0,17500.0,7060.0,6360.0,2910.0,0.0
5.0,4.0,48.0,54.0,250.0,265000.0,85200.0,17600.0,12300.0,10300.0,12000.0,4790.0,5560.0,0.0
8.0,9.0,10.0,27.0,141.0,184000.0,77900.0,23600.0,2810.0,3750.0,7080.0,2480.0,1180.0,1.0
7.0,8.0,20.0,27.0,48.0,309000.0,85500.0,26300.0,6780.0,5390.0,8550.0,3360.0,5290.0,0.0
4.0,9.0,26.0,61.0,-42.0,270000.0,237000.0,40400.0,6750.0,18700.0,16000.0,15400.0,5440.0,0.0
1.0,3.0,16.0,66.0,154.0,537000.0,315000.0,158000.0,72500.0,8050.0,42000.0,9820.0,4990.0,1.0
7.0,1.0,54.0,34.0,67.0,2410000.0,738000.0,45000.0,42400.0,60600.0,68800.0,31400.0,17000.0,1.0
6.0,5.0,0.0,0.0,1550.0,28800.0,30500.0,3310.0,3560.0,11200.0,8410.0,9280.0,1880.0,0.0
7.0,3.0,38.0,56.0,121.0,1260000.0,183000.0,38700.0,6220.0,14700.0,12600.0,40200.0,6980.0,1.0
2.0,9.0,57.0,90.0,5.0,7180.0,3950.0,8760.0,4620.0,2590.0,3480.0,3100.0,1500.0,0.0
4.0,8.0,24.0,57.0,-231.0,191000.0,46200.0,923.0,28300.0,10400.0,5470.0,11300.0,8070.0,1.0
2.0,5.0,61.0,64.0,44.0,8710.0,19400.0,11600.0,22500.0,4130.0,13800.0,5920.0,6930.0,1.0
9.0,4.0,41.0,38.0,60.0,443000.0,25900.0,2570.0,3140.0,3920.0,4220.0,4830.0,479.0,1.0
7.0,1.0,57.0,56.0,90.0,1810000.0,243000.0,56500.0,6480.0,27200.0,54600.0,28000.0,25500.0,1.0
0.0,4.0,67.0,47.0,57.0,294000.0,124000.0,42900.0,23100.0,24300.0,55900.0,49200.0,37500.0,0.0
7.0,2.0,61.0,66.0,16.0,17800.0,25600.0,8290.0,25000.0,11800.0,26900.0,16900.0,14000.0,0.0
9.0,4.0,43.0,37.0,-85.0,594000.0,153000.0,27700.0,22900.0,6730.0,57600.0,8070.0,1420.0,1.0
2.0,3.0,51.0,83.0,10.0,7010.0,5660.0,3880.0,3810.0,8350.0,3550.0,4420.0,1610.0,0.0
9.0,2.0,29.0,37.0,107.0,564000.0,94100.0,11800.0,16800.0,5910.0,10500.0,13100.0,975.0,0.0
7.0,8.0,53.0,51.0,35.0,159000.0,17600.0,13200.0,43600.0,21900.0,35500.0,52900.0,25200.0,0.0
8.0,8.0,24.0,30.0,135.0,772000.0,141000.0,36000.0,39500.0,14100.0,12700.0,13900.0,788.0,1.0
7.0,4.0,4.0,44.0,112.0,41100.0,167000.0,32700.0,23300.0,5110.0,9750.0,13100.0,7300.0,1.0
0.0,1.0,53.0,51.0,25.0,308000.0,8750.0,6420.0,2510.0,2920.0,1490.0,2790.0,2910.0,1.0
7.0,8.0,35.0,29.0,-40.0,278000.0,92000.0,12300.0,1850.0,1510.0,11600.0,7860.0,4700.0,0.0
5.0,2.0,69.0,56.0,186.0,1280000.0,98700.0,53100.0,57400.0,15800.0,27500.0,22800.0,2060.0,1.0
8.0,4.0,43.0,61.0,117.0,1420000.0,1040000.0,144000.0,197000.0,123000.0,117000.0,43800.0,28800.0,1.0
3.0,0.0,40.0,60.0,87.0,1940000.0,65800.0,59900.0,34800.0,21200.0,17900.0,16500.0,3570.0,0.0
4.0,8.0,35.0,69.0,156.0,577000.0,20600.0,22000.0,21100.0,13400.0,10100.0,8840.0,4870.0,1.0
8.0,6.0,56.0,61.0,26.0,689000.0,115000.0,44400.0,3690.0,4530.0,16000.0,5250.0,5460.0,0.0
9.0,7.0,37.0,64.0,209.0,1250000.0,35800.0,31800.0,23300.0,19900.0,9330.0,8150.0,1170.0,0.0
2.0,9.0,43.0,81.0,-2.0,28900.0,15100.0,24900.0,2140.0,11800.0,8310.0,1910.0,1420.0,0.0
6.0,5.0,0.0,0.0,2050.0,1620000.0,345000.0,48500.0,59200.0,45000.0,144000.0,103000.0,101000.0,0.0
7.0,6.0,27.0,56.0,124.0,890000.0,171000.0,163000.0,41600.0,14200.0,42800.0,12900.0,44100.0,0.0
1.0,1.0,69.0,43.0,43.0,325000.0,30100.0,12900.0,9960.0,5530.0,11500.0,4500.0,1370.0,1.0
8.0,1.0,40.0,69.0,113.0,252000.0,126000.0,45900.0,10800.0,20600.0,18700.0,9180.0,9280.0,0.0
0.0,7.0,40.0,54.0,-10.0,569000.0,83900.0,13600.0,16800.0,13000.0,34600.0,25400.0,16900.0,0.0
7.0,8.0,44.0,41.0,17.0,590000.0,142000.0,11900.0,4010.0,24100.0,29500.0,17200.0,23600.0,0.0
5.0,6.0,41.0,35.0,-60.0,284000.0,209000.0,38000.0,32200.0,55100.0,22700.0,10700.0,5770.0,1.0
3.0,3.0,0.0,0.0,97.0,2640000.0,197000.0,58100.0,54200.0,22500.0,64000.0,158000.0,4130.0,0.0
0.0,5.0,38.0,43.0,203.0,968000.0,23700.0,17500.0,12700.0,5820.0,19700.0,8010.0,8110.0,1.0
2.0,8.0,54.0,64.0,51.0,29900.0,33600.0,3950.0,6900.0,3820.0,5170.0,984.0,1380.0,1.0
3.0,9.0,40.0,43.0,359.0,1120000.0,339000.0,75100.0,165000.0,57400.0,87300.0,26000.0,15500.0,1.0
8.0,9.0,20.0,40.0,138.0,1610000.0,1510000.0,131000.0,147000.0,46000.0,65200.0,12800.0,13300.0,1.0
4.0,0.0,75.0,38.0,83.0,494000.0,346000.0,62800.0,20500.0,22100.0,17500.0,24800.0,10900.0,0.0
5.0,5.0,27.0,57.0,161.0,486000.0,34800.0,10800.0,14500.0,3250.0,3470.0,1500.0,1960.0,1.0
2.0,0.0,56.0,54.0,72.0,10300.0,14200.0,6640.0,7500.0,5870.0,5380.0,2180.0,1790.0,0.0
4.0,5.0,84.0,70.0,38.0,41500.0,15200.0,18700.0,10300.0,4110.0,3520.0,3510.0,1950.0,0.0
5.0,0.0,70.0,56.0,226.0,108000.0,85500.0,3950.0,9370.0,5000.0,14300.0,14300.0,571.0,0.0
5.0,5.0,21.0,53.0,51.0,101000.0,106000.0,28200.0,7290.0,7640.0,5740.0,3580.0,808.0,1.0
1.0,8.0,20.0,50.0,22.0,100000.0,103000.0,70300.0,18100.0,19400.0,5440.0,8390.0,9560.0,0.0
6.0,8.0,0.0,0.0,-1980.0,10000.0,59300.0,3040.0,6790.0,8300.0,7060.0,2650.0,3810.0,1.0
2.0,8.0,60.0,90.0,24.0,9500.0,3410.0,9030.0,10200.0,6770.0,4930.0,1480.0,3980.0,1.0
0.0,5.0,61.0,23.0,109.0,1390000.0,191000.0,56400.0,21300.0,8050.0,24100.0,50500.0,11400.0,1.0
0.0,4.0,94.0,53.0,12.0,13100.0,20600.0,20100.0,13500.0,19600.0,23400.0,22100.0,13000.0,0.0
5.0,5.0,43.0,29.0,132.0,126000.0,99700.0,6030.0,4100.0,4900.0,5310.0,5830.0,1080.0,1.0
7.0,8.0,63.0,3.0,92.0,16900.0,24400.0,3200.0,6020.0,47300.0,112000.0,18800.0,12700.0,0.0
2.0,4.0,63.0,69.0,18.0,1700.0,9150.0,23500.0,9670.0,5580.0,7300.0,8260.0,5730.0,1.0
5.0,1.0,60.0,81.0,-21.0,136000.0,22500.0,20900.0,5640.0,5510.0,6210.0,7280.0,862.0,1.0
3.0,2.0,54.0,44.0,-7.0,441000.0,259000.0,68700.0,18200.0,29400.0,68600.0,4120.0,13400.0,0.0
1.0,4.0,37.0,81.0,-125.0,917000.0,397000.0,57300.0,60800.0,46100.0,30900.0,87000.0,26500.0,1.0
0.0,1.0,60.0,54.0,-6.0,55400.0,93800.0,16200.0,19900.0,15400.0,27500.0,59100.0,11200.0,1.0
0.0,1.0,53.0,69.0,103.0,614000.0,132000.0,42800.0,49900.0,34600.0,29000.0,19100.0,21100.0,1.0
9.0,3.0,37.0,63.0,264.0,270000.0,56300.0,28200.0,23900.0,6970.0,22000.0,16800.0,2980.0,1.0
3.0,8.0,30.0,56.0,20.0,592000.0,465000.0,56500.0,22000.0,32200.0,13000.0,8840.0,3520.0,1.0
2.0,1.0,61.0,57.0,90.0,12800.0,9870.0,9330.0,13100.0,7090.0,7050.0,3170.0,4090.0,1.0
2.0,7.0,53.0,56.0,17.0,9470.0,5120.0,2680.0,3340.0,11000.0,7850.0,3970.0,2940.0,1.0
9.0,6.0,27.0,43.0,50.0,154000.0,20900.0,4560.0,5030.0,1370.0,2720.0,2330.0,251.0,0.0
4.0,0.0,38.0,57.0,22.0,90400.0,22500.0,8870.0,1180.0,4010.0,1570.0,851.0,367.0,0.0
1.0,7.0,48.0,66.0,39.0,2670000.0,195000.0,30800.0,22200.0,15900.0,14500.0,7400.0,2190.0,0.0
4.0,6.0,60.0,47.0,33.0,50100.0,26800.0,1980.0,6710.0,7420.0,18000.0,23300.0,17300.0,1.0
6.0,2.0,0.0,0.0,2050.0,565000.0,36800.0,29000.0,17700.0,11300.0,235000.0,187000.0,42000.0,0.0
3.0,5.0,43.0,44.0,2.0,141000.0,188000.0,14600.0,13800.0,9300.0,10700.0,20700.0,8890.0,0.0
3.0,8.0,47.0,75.0,-9.0,1230000.0,521000.0,72400.0,10200.0,20000.0,19800.0,8990.0,7340.0,1.0
5.0,1.0,27.0,26.0,-91.0,337000.0,228000.0,5050.0,36200.0,11300.0,26500.0,9250.0,4060.0,1.0
9.0,2.0,51.0,67.0,36.0,177000.0,5500.0,1740.0,6480.0,4700.0,6340.0,3100.0,312.0,0.0
6.0,7.0,0.0,0.0,-2050.0,19300.0,63500.0,1220.0,3190.0,8300.0,4000.0,2570.0,3170.0,0.0
4.0,1.0,64.0,24.0,12.0,3740.0,15700.0,4210.0,4200.0,7490.0,14000.0,5700.0,6590.0,1.0
0.0,3.0,88.0,35.0,119.0,5500.0,12500.0,8670.0,4980.0,14800.0,27700.0,36100.0,17300.0,0.0
1.0,9.0,38.0,70.0,-12.0,15300.0,3900.0,12400.0,11500.0,13300.0,2990.0,1970.0,1660.0,0.0
6.0,2.0,0.0,0.0,-2050.0,115000.0,118000.0,9530.0,17900.0,17000.0,150000.0,59000.0,32800.0,0.0
0.0,0.0,40.0,61.0,-2.0,161000.0,12100.0,1960.0,809.0,1280.0,3190.0,3270.0,2520.0,0.0
4.0,9.0,29.0,61.0,11.0,840000.0,92700.0,32100.0,14900.0,22700.0,11100.0,12800.0,5400.0,0.0
9.0,1.0,75.0,40.0,102.0,716000.0,12600.0,29200.0,10400.0,1580.0,54000.0,871.0,704.0,0.0
8.0,8.0,37.0,53.0,-45.0,1370000.0,547000.0,140000.0,79000.0,45000.0,59000.0,17400.0,10200.0,1.0
4.0,2.0,66.0,64.0,21.0,6130.0,8060.0,2500.0,1440.0,2460.0,4730.0,2170.0,2260.0,1.0
1.0,9.0,56.0,56.0,-504.0,1620000.0,166000.0,226000.0,84600.0,148000.0,60000.0,43100.0,38600.0,0.0
5.0,2.0,70.0,70.0,141.0,396000.0,121000.0,19400.0,2700.0,7170.0,12100.0,6660.0,455.0,1.0
9.0,6.0,16.0,67.0,-54.0,1020000.0,48400.0,40000.0,7560.0,13800.0,21700.0,6570.0,2230.0,0.0
1.0,7.0,77.0,64.0,-34.0,78600.0,118000.0,63900.0,13900.0,12400.0,36100.0,6370.0,3790.0,0.0
7.0,1.0,78.0,48.0,35.0,836000.0,88500.0,29000.0,16400.0,4220.0,15100.0,6810.0,3960.0,1.0
1.0,2.0,30.0,64.0,-21.0,1010000.0,107000.0,243000.0,45800.0,54400.0,22300.0,3530.0,2540.0,1.0
5.0,6.0,43.0,61.0,147.0,717000.0,383000.0,357000.0,15600.0,105000.0,48900.0,22700.0,12600.0,1.0
7.0,1.0,34.0,50.0,129.0,584000.0,94400.0,8140.0,24000.0,9840.0,19700.0,13200.0,12800.0,1.0
3.0,0.0,24.0,24.0,22.0,71300.0,50300.0,33600.0,6270.0,8880.0,14900.0,8040.0,1380.0,0.0
4.0,5.0,67.0,87.0,37.0,8290.0,1950.0,5210.0,5120.0,8200.0,3470.0,3110.0,2720.0,0.0
8.0,3.0,34.0,41.0,84.0,213000.0,74700.0,5370.0,3360.0,1900.0,1490.0,1560.0,503.0,0.0
9.0,2.0,14.0,37.0,-117.0,757000.0,45400.0,23200.0,61100.0,10300.0,15400.0,5040.0,2140.0,0.0
5.0,5.0,50.0,66.0,-94.0,1550000.0,502000.0,513000.0,289000.0,108000.0,76600.0,31100.0,7360.0,1.0
3.0,0.0,75.0,40.0,-150.0,106000.0,94100.0,8770.0,24700.0,6360.0,105000.0,3690.0,1120.0,0.0
9.0,3.0,43.0,74.0,183.0,1280000.0,248000.0,87300.0,89500.0,65600.0,144000.0,44600.0,3880.0,1.0
5.0,2.0,57.0,63.0,25.0,327000.0,262000.0,117000.0,51800.0,71200.0,25900.0,20400.0,2190.0,1.0
5.0,8.0,44.0,67.0,35.0,1390000.0,149000.0,57100.0,14900.0,12300.0,14500.0,5710.0,3570.0,1.0
0.0,5.0,57.0,63.0,68.0,135000.0,45200.0,21300.0,1190.0,2290.0,10400.0,19600.0,3950.0,1.0
1.0,3.0,14.0,34.0,-22.0,2130000.0,175000.0,121000.0,31400.0,11400.0,16300.0,20000.0,1450.0,1.0
5.0,0.0,51.0,38.0,21.0,126000.0,89500.0,6010.0,23500.0,6720.0,11400.0,9790.0,480.0,0.0
4.0,4.0,61.0,66.0,43.0,16600.0,6520.0,2030.0,8550.0,4340.0,4910.0,3040.0,4690.0,0.0
7.0,2.0,69.0,43.0,28.0,237000.0,56000.0,1950.0,28300.0,14800.0,36700.0,15400.0,13100.0,0.0
7.0,2.0,81.0,26.0,101.0,71300.0,41500.0,12900.0,5590.0,62500.0,27200.0,18200.0,10600.0,0.0
1.0,8.0,56.0,78.0,-182.0,30100.0,55100.0,42000.0,24700.0,24400.0,19200.0,5780.0,5510.0,0.0
3.0,9.0,1.0,50.0,160.0,2090000.0,2020000.0,284000.0,330000.0,179000.0,165000.0,62500.0,13500.0,1.0
8.0,9.0,16.0,29.0,337.0,641000.0,1200000.0,28200.0,73900.0,27500.0,47100.0,22000.0,14200.0,1.0
1.0,3.0,27.0,29.0,50.0,1080000.0,306000.0,39900.0,40600.0,18100.0,20900.0,9190.0,2250.0,1.0
0.0,4.0,87.0,50.0,-11.0,3260.0,4630.0,7990.0,4310.0,11000.0,18600.0,27600.0,4130.0,0.0
3.0,6.0,50.0,60.0,43.0,165000.0,29900.0,39600.0,47100.0,31200.0,6940.0,5830.0,3780.0,1.0
4.0,1.0,75.0,47.0,16.0,23100.0,9340.0,1600.0,8740.0,3850.0,18800.0,6610.0,3700.0,1.0
6.0,2.0,0.0,0.0,-2050.0,77700.0,68700.0,17600.0,13000.0,18500.0,161000.0,47300.0,10300.0,0.0
6.0,3.0,0.0,0.0,2040.0,1590000.0,312000.0,232000.0,192000.0,77400.0,111000.0,127000.0,70200.0,1.0
6.0,6.0,0.0,0.0,2050.0,1410000.0,166000.0,97200.0,49200.0,86100.0,258000.0,196000.0,77600.0,1.0
2.0,9.0,48.0,69.0,35.0,8340.0,7600.0,418.0,2450.0,2050.0,3690.0,1080.0,1780.0,0.0
0.0,0.0,67.0,57.0,12.0,7070.0,13800.0,6200.0,8100.0,5010.0,30000.0,67900.0,16900.0,0.0
5.0,3.0,38.0,61.0,-44.0,936000.0,48900.0,8570.0,7400.0,6200.0,3620.0,1930.0,1530.0,1.0
2.0,4.0,83.0,77.0,57.0,13600.0,7340.0,8030.0,12600.0,5030.0,24600.0,5670.0,4290.0,1.0
1.0,1.0,24.0,60.0,77.0,386000.0,236000.0,38000.0,14200.0,13000.0,17300.0,5690.0,4300.0,1.0
2.0,8.0,1.0,37.0,13.0,68200.0,19800.0,970.0,4040.0,8040.0,1360.0,9160.0,2820.0,1.0
1.0,1.0,44.0,56.0,-1.0,636000.0,41500.0,4520.0,6370.0,9550.0,7090.0,3540.0,1870.0,1.0
9.0,3.0,24.0,66.0,-141.0,1090000.0,12800.0,672.0,6120.0,2300.0,3350.0,4870.0,867.0,1.0
3.0,5.0,41.0,51.0,57.0,568000.0,309000.0,49800.0,33700.0,21900.0,11000.0,7290.0,8780.0,0.0
5.0,0.0,35.0,56.0,149.0,350000.0,187000.0,15500.0,11700.0,14400.0,11400.0,4620.0,724.0,0.0
1.0,6.0,60.0,67.0,9.0,7770.0,5410.0,1700.0,3670.0,8250.0,5950.0,4770.0,8640.0,0.0
5.0,4.0,43.0,67.0,-113.0,2880000.0,390000.0,97100.0,137000.0,82200.0,38000.0,30600.0,6120.0,0.0
4.0,7.0,27.0,61.0,-178.0,148000.0,42500.0,19800.0,2720.0,4770.0,2660.0,1850.0,1260.0,1.0
5.0,8.0,37.0,29.0,48.0,1300000.0,1630000.0,85800.0,45100.0,54500.0,80000.0,48500.0,7920.0,1.0
0.0,4.0,53.0,54.0,-13.0,907000.0,40100.0,17700.0,2830.0,10400.0,18300.0,10900.0,3160.0,0.0
9.0,4.0,10.0,80.0,-90.0,1500000.0,87400.0,92900.0,40100.0,8340.0,26900.0,25200.0,1730.0,1.0
9.0,0.0,51.0,51.0,-35.0,1650000.0,319000.0,69500.0,92300.0,47500.0,55400.0,41400.0,8590.0,1.0
2.0,3.0,50.0,57.0,5.0,14300.0,22000.0,2680.0,15700.0,6360.0,11000.0,1890.0,2350.0,0.0
